WKT,OBJECTID,COD_ESTACI,ID_METRICA,PromedioDe,VALORACION,UTMX,UTMY,HUSO,NOM_DEMARC
"POINT (254485.000032664 4163337.99999098)","1658",GV09630005,"22",12.50000000000,>Valor frontera M/B,"254485","4163338","30",CHGv
"POINT (278790.999984701 4168247.00001342)","1659",GV09640002,"22",10.70000000000,>Valor frontera M/B,"278791","4168247","30",CHGv
"POINT (319654.000016374 4152607.00002256)","1660",GV09650005,"22",14.00000000000,>Valor frontera M/B,"319654","4152607","30",CHGv
"POINT (379853.000035185 4165510.00001029)","1661",GV09670001,"22",6.50000000000,<Valor frontera M/B,"379853","4165510","30",CHGv
"POINT (415516.000035194 4164561.99995905)","1662",GV09680006,"22",15.40000000000,>Valor frontera M/B,"415516","4164562","30",CHGv
"POINT (398319.000044777 4159226.00001809)","1663",GV09680007,"22",16.50000000000,>Valor frontera M/B,"398319","4159226","30",CHGv
"POINT (395034.999972974 4152421.0000328)","1664",GV09680008,"22",11.40000000000,<Valor frontera M/B,"395035","4152421","30",CHGv
"POINT (519787.999952047 4166896.00000416)","1665",GV09720003,"22",16.60000000000,>Valor frontera M/B,"519788","4166896","30",CHGv
"POINT (238392.99996504 4138697.00002834)","1666",GV09840010,"22",4.60000000000,<Valor frontera M/B,"238393","4138697","30",CHGv
"POINT (237199.999954943 4151193.00004435)","1667",GV09840011,"22",7.70000000000,<Valor frontera M/B,"237200","4151193","30",CHGv
"POINT (236953.999957323 4147409.99995959)","1668",GV09840012,"22",2.90000000000,<Valor frontera M/B,"236954","4147410","30",CHGv
"POINT (257487.999978734 4136195.9999652)","1669",GV09850002,"22",7.10000000000,<Valor frontera M/B,"257488","4136196","30",CHGv
"POINT (317792.000039977 4152465.00002975)","1670",GV09870002,"22",10.00000000000,<Valor frontera M/B,"317792","4152465","30",CHGv
"POINT (343447.000004435 4137084.00000231)","1671",GV09880004,"22",3.50000000000,<Valor frontera M/B,"343447","4137084","30",CHGv
"POINT (357249.999957611 4140506.00001659)","1672",GV09880005,"22",7.40000000000,<Valor frontera M/B,"357250","4140506","30",CHGv
"POINT (337970.000030202 4149957.99996701)","1673",GV09880006,"22",9.90000000000,<Valor frontera M/B,"337970","4149958","30",CHGv
"POINT (358018.000041036 4137133.99995963)","1674",GV09880010,"22",10.40000000000,<Valor frontera M/B,"358018","4137134","30",CHGv
"POINT (481622.000042032 4131164.00000564)","1675",GV09920001,"22",7.10000000000,<Valor frontera M/B,"481622","4131164","30",CHGv
"POINT (490579.000037411 4152454.00000975)","1676",GV09930001,"22",15.10000000000,>Valor frontera M/B,"490579","4152454","30",CHGv
"POINT (210327.000021312 4126999.99998356)","1677",GV10010002,"22",7.25000000000,<Valor frontera M/B,"210327","4127000","30",CHGv
"POINT (193025.000008257 4119888.9999696)","1678",GV10010003,"22",7.20000000000,<Valor frontera M/B,"193025","4119889","30",CHGv
"POINT (227188.000012331 4132276.00004589)","1679",GV10020006,"22",7.20000000000,<Valor frontera M/B,"227188","4132276","30",CHGv
"POINT (261488.000032047 4128745.99996629)","1680",GV10030004,"22",8.30000000000,<Valor frontera M/B,"261488","4128746","30",CHGv
"POINT (404793.000029611 4120327.0000158)","1681",GV10080006,"22",15.10000000000,>Valor frontera M/B,"404793","4120327","30",CHGv
"POINT (439363.000018592 4116548.00004751)","1682",GV10090001,"22",1.60000000000,<Valor frontera M/B,"439363","4116548","30",CHGv
"POINT (453913.000045387 4119612.99999905)","1683",GV10090006,"22",8.60000000000,<Valor frontera M/B,"453913","4119613","30",CHGv
"POINT (442370.000046227 4129588.99999188)","1684",GV10090007,"22",7.00000000000,<Valor frontera M/B,"442370","4129589","30",CHGv
"POINT (437965.00004441 4131708.00003458)","1685",GV10090008,"22",15.00000000000,>Valor frontera M/B,"437965","4131708","30",CHGv
"POINT (462133.000032302 4128763.00004122)","1686",GV10100002,"22",18.20000000000,>Valor frontera M/B,"462133","4128763","30",CHGv
"POINT (468204.999950603 4196976.00001027)","1687",GV10116,"22",5.90000000000,<Valor frontera M/B,"468205","4196976","30",CHGv
"POINT (189545.999986593 4114522.9999528)","1688",GV10180001,"22",7.10000000000,<Valor frontera M/B,"189546","4114523","30",CHGv
"POINT (245705.999996374 4108301.99995376)","1689",GV10200005,"22",6.00000000000,<Valor frontera M/B,"245706","4108302","30",CHGv
"POINT (534996.000016533 4249013.99997521)","1690",GV10210,"22",14.40000000000,>Valor frontera M/B,"534996","4249014","30",CHGv
"POINT (426122.9999964 4111469.99995102)","1691",GV10260005,"22",10.40000000000,>Valor frontera M/B,"426123","4111470","30",CHGv
"POINT (464454.00003753 4110317.99996818)","1692",GV10270002,"22",19.00000000000,>Valor frontera M/B,"464454","4110318","30",CHGv
"POINT (458457.000003944 4107665.00002254)","1693",GV10270003,"22",14.40000000000,>Valor frontera M/B,"458457","4107665","30",CHGv
"POINT (530378.999985845 4274022.00000274)","1694",GV10339,"22",16.00000000000,>Valor frontera M/B,"530379","4274022","30",CHGv
"POINT (412484.999956888 4092982.00003522)","1695",GV10400002,"22",15.40000000000,>Valor frontera M/B,"412485","4092982","30",CHGv
"POINT (499855.9999492 4235773.00004151)","1696",GV10510,"22",11.00000000000,<Valor frontera M/B,"499856","4235773","30",CHGv
"POINT (498785.000024769 4234577.00001553)","1697",GV10520,"22",18.40000000000,>Valor frontera M/B,"498785","4234577","30",CHGv
"POINT (541812.99998183 4176723.99998169)","1698",GV20103,"22",14.10000000000,>Valor frontera M/B,"541813","4176724","30",CHGv
"POINT (479350.999972598 4159816.99995033)","1699",GV20615,"22",5.00000000000,<Valor frontera M/B,"479351","4159817","30",CHGv
"POINT (496063.000000097 4175189.99997075)","1700",GV20801,"22",13.10000000000,>Valor frontera M/B,"496063","4175190","30",CHGv
"POINT (454332.000016218 4113456.99999578)","1701",GV30106,"22",8.70000000000,<Valor frontera M/B,"454332","4113457","30",CHGv
"POINT (446391.000029526 4104076.00001861)","1702",GV30109,"22",18.10000000000,>Valor frontera M/B,"446391","4104076","30",CHGv
"POINT (432138.00002317 4118164.99995894)","1703",GV30110,"22",3.90000000000,<Valor frontera M/B,"432138","4118165","30",CHGv
"POINT (463179.999972755 4119628.99995911)","1704",GV30114,"22",18.70000000000,>Valor frontera M/B,"463180","4119629","30",CHGv
"POINT (439442.000001972 4142723.00000865)","1705",GV30307,"22",12.80000000000,>Valor frontera M/B,"439442","4142723","30",CHGv
"POINT (425221.999970552 4142957.00001333)","1706",GV30308,"22",15.50000000000,>Valor frontera M/B,"425222","4142957","30",CHGv
"POINT (428530.999969272 4120751.00002092)","1707",GV30310,"22",5.60000000000,<Valor frontera M/B,"428531","4120751","30",CHGv
"POINT (423897.999992711 4090245.00002206)","1708",GV30401,"22",16.40000000000,>Valor frontera M/B,"423898","4090245","30",CHGv
"POINT (413184.999962281 4110954.00003735)","1709",GV30405,"22",14.80000000000,>Valor frontera M/B,"413185","4110954","30",CHGv
"POINT (411018.99997891 4116787.00000939)","1710",GV30410,"22",16.80000000000,>Valor frontera M/B,"411019","4116787","30",CHGv
"POINT (393423.99998693 4116653.99995113)","1711",GV30501,"22",15.00000000000,>Valor frontera M/B,"393424","4116654","30",CHGv
"POINT (413554.999999378 4119110.00001076)","1712",GV30512,"22",16.50000000000,>Valor frontera M/B,"413555","4119110","30",CHGv
"POINT (363513.999958779 4133070.99995716)","1713",GV30516,"22",10.50000000000,<Valor frontera M/B,"363514","4133071","30",CHGv
"POINT (383217.000012459 4118654.00004292)","1714",GV30520,"22",9.20000000000,<Valor frontera M/B,"383217","4118654","30",CHGv
"POINT (367970.000008973 4121185.99997628)","1715",GV30530,"22",19.50000000000,>Valor frontera M/B,"367970","4121186","30",CHGv
"POINT (382117.999993033 4130655.00002852)","1716",GV30540,"22",16.90000000000,>Valor frontera M/B,"382118","4130655","30",CHGv
"POINT (394205.000038428 4126452.99997165)","1717",GV30550,"22",14.70000000000,>Valor frontera M/B,"394205","4126453","30",CHGv
"POINT (423833.000012256 4211083.00003733)","1718",GV40103,"22",16.50000000000,>Valor frontera M/B,"423833","4211083","30",CHGv
"POINT (416696.999994741 4250767.99995322)","1719",GV40346,"22",9.60000000000,>Valor frontera M/B,"416697","4250768","30",CHGv
"POINT (390121.000020628 4213416.99997073)","1720",GV40505,"22",17.00000000000,>Valor frontera M/B,"390121","4213417","30",CHGv
