OBJECTID,cod_mar,PFAFRIO,COD_UNI,nom_rio,Shape_Leng,color
44566,M,20046484252,923589,SIN NOMBRE,1177.94380314,7
44567,M,2004648426,928538,VERTIENTE DE LA TORRE,1465.18621743,6
44568,M,2004648428,923765,SIN NOMBRE,3102.02111285,6
44569,M,2004648432,923562,SIN NOMBRE,1525.67160546,6
44570,M,2004648434,923781,SIN NOMBRE,1077.9356813,6
44571,M,200464844,928547,VERTIENTE DEL AMBROSIO,2036.47204692,5
44572,M,200464846,907118,BARRANCO DE LAS PELLEJERA O DE LAS FUENTECILLAS,4668.0803761,5
44573,M,200464848,910428,BARRANCO DEL RIACHUELO,5505.17422917,5
44574,M,2004648482,923890,SIN NOMBRE,1567.6898016,6
44575,M,2004648484,910151,BARRANCO DEL NAVAZO,2518.85177596,6
44576,M,20046484842,923889,SIN NOMBRE,1512.11157446,7
44577,M,2004648486,906937,BARRANCO DE LAS CONEJERAS,1560.05808037,6
44578,M,20046484862,923904,SIN NOMBRE,445.012600902,7
44579,M,2004648488,908016,BARRANCO DE PEÑALARA,3234.38769867,6
44580,M,20046484882,910203,BARRANCO DEL PATO,2148.64176961,7
44581,M,200464848822,923906,SIN NOMBRE,763.185409684,8
44582,M,200464848824,923833,SIN NOMBRE,2958.06389486,8
44583,M,200464848826,923838,SIN NOMBRE,1177.4178915,8
44584,M,20046490,925629,SIN NOMBRE,2254.61954968,4
44585,M,200464902,925562,SIN NOMBRE,1519.82644018,5
44586,M,200464904,925563,SIN NOMBRE,1328.44482024,5
44587,M,200464912,925657,SIN NOMBRE,8377.52018347,5
44588,M,2004649122,925520,SIN NOMBRE,6577.40571437,6
44589,M,2004649124,925504,SIN NOMBRE,3602.66639192,6
44590,M,2004649126,925517,SIN NOMBRE,1189.34031986,6
44591,M,2004649132,912829,RAMBLA DEL VADILLO,2043.96387731,6
44592,M,200464914,912677,RAMBLA DE CABEZO GORDO O CAÑADA HONDA,6317.17512712,5
44593,M,2004649142,912678,RAMBLA DE CABEZO PARDO,6262.46693313,6
44594,M,20046491422,906382,BARRANCO DE LA PEÑA,2045.9158701,7
44595,M,20046491424,906931,BARRANCO DE LAS COLMENAS,1668.49655015,7
44596,M,200464914242,923585,SIN NOMBRE,1356.19280194,8
44597,M,2004649144,923599,SIN NOMBRE,2425.81221687,6
44598,M,2004649146,909422,BARRANCO DEL ARENAL,2535.17949058,6
44599,M,20046491462,906495,BARRANCO DE LA SABINA,1989.22037285,7
44600,M,200464914622,923601,SIN NOMBRE,1146.03176313,8
44601,M,200464914624,923621,SIN NOMBRE,1225.32263989,8
44602,M,200464916,912683,RAMBLA DE CAÑAMATEO,4276.26369513,5
44603,M,2004649162,923773,SIN NOMBRE,1606.78971223,6
44604,M,2004649164,923559,SIN NOMBRE,1153.46593321,6
44605,M,200464918,912728,RAMBLA DE LA TRAMPILLA O DEL ENEBRO,4513.78669427,5
44606,M,2004649182,912720,RAMBLA DE LA PANUEBA,6294.36765785,6
44607,M,20046492,912698,RAMBLA DE LA COBATILLA,6008.72879031,4
44608,M,200464922,910481,BARRANCO DEL SALTO,8183.36994241,5
44609,M,2004649222,925656,SIN NOMBRE,3621.33542758,6
44610,M,20046492222,925514,SIN NOMBRE,2791.89802713,7
44611,M,20046492224,925512,SIN NOMBRE,1108.97517139,7
44612,M,2004649224,923790,SIN NOMBRE,2604.01379055,6
44613,M,2004649226,905767,BARRANCO DE LA CECILIA,2341.6258897,6
44614,M,2004649228,925660,SIN NOMBRE,1347.43330031,6
44615,M,20046492282,925515,SIN NOMBRE,1031.32561649,7
44616,M,200464924,912727,RAMBLA DE LA SIMA,7810.92307089,5
44617,M,2004649242,925655,SIN NOMBRE,4261.41768957,6
44618,M,20046492422,925506,SIN NOMBRE,1136.94179647,7
44619,M,200464926,912737,RAMBLA DE LAS PEDRIZAS,5365.50800965,5
44620,M,2004649262,912819,RAMBLA DEL REGAJO DE LA CAÑADA,13179.3668228,6
44621,M,200464926212,923809,SIN NOMBRE,1320.0178487,8
44622,M,20046492622,923846,SIN NOMBRE,1693.19059857,7
44623,M,200464926232,923853,SIN NOMBRE,1646.26775403,8
44624,M,20046492624,925647,SIN NOMBRE,1832.91882711,7
44625,M,200464926242,925538,SIN NOMBRE,1323.15779207,8
44626,M,20046492626,923891,SIN NOMBRE,2040.57269732,7
44627,M,20046492628,905997,BARRANCO DE LA FUENTE,2280.47245405,7
44628,M,200464926292,910008,BARRANCO DEL LOSAR,1970.51160654,8
44629,M,200464926294,904646,BARRANCO DE ALBARIZA,802.507359269,8
44630,M,2004649264,912712,RAMBLA DE LA MAJADA DON JUAN,5533.93212878,6
44631,M,20046492642,923829,SIN NOMBRE,2147.27376828,7
44632,M,20046492644,923848,SIN NOMBRE,2279.28768566,7
44633,M,2004649266,923811,SIN NOMBRE,2175.84801873,6
44634,M,200464928,912795,RAMBLA DEL BOQUERON,6209.3863852,5
44635,M,2004649282,905662,BARRANCO DE LA CALLEJA,2081.24897199,6
44636,M,2004649284,923885,SIN NOMBRE,2240.92426004,6
44637,M,2004649286,923876,SIN NOMBRE,955.484203923,6
44638,M,20046494,912834,RAMBLA DEL VALLE,7137.19824684,4
44639,M,2004649412,923882,SIN NOMBRE,2161.53659493,6
